Main.Row	Main.Col	Sub.Row	Sub.Col	SubgridAlias	SpotType	Dilution	GridAlias
1	4	8	3	Sample-8-1-3	Sample	25	Sample-81
1	4	8	4	Sample-8-1-4	Sample	12.5	Sample-81
1	4	8	5	Sample-8-1-5	Sample	6.25	Sample-81
1	4	8	6	Sample-8-2-1	Sample	100	Sample-82
1	4	8	7	Sample-8-2-2	Sample	50	Sample-82
1	4	8	8	Sample-8-2-3	Sample	25	Sample-82
1	4	8	9	Sample-8-2-4	Sample	12.5	Sample-82
1	4	8	10	Sample-8-2-5	Sample	6.25	Sample-82
1	4	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-8
1	4	9	1	Sample-9-1-1	Sample	100	Sample-83
1	4	9	2	Sample-9-1-2	Sample	50	Sample-83
1	4	9	3	Sample-9-1-3	Sample	25	Sample-83
1	4	9	4	Sample-9-1-4	Sample	12.5	Sample-83
1	4	9	5	Sample-9-1-5	Sample	6.25	Sample-83
1	4	9	6	Sample-9-2-1	Sample	100	Sample-84
1	4	9	7	Sample-9-2-2	Sample	50	Sample-84
1	4	9	8	Sample-9-2-3	Sample	25	Sample-84
1	4	9	9	Sample-9-2-4	Sample	12.5	Sample-84
1	4	9	10	Sample-9-2-5	Sample	6.25	Sample-84
1	4	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-8
1	4	10	1	Sample-10-1-1	Sample	100	Sample-85
1	4	10	2	Sample-10-1-2	Sample	50	Sample-85
1	4	10	3	Sample-10-1-3	Sample	25	Sample-85
1	4	10	4	Sample-10-1-4	Sample	12.5	Sample-85
1	4	10	5	Sample-10-1-5	Sample	6.25	Sample-85
1	4	10	6	Sample-10-2-1	Sample	100	Sample-86
1	4	10	7	Sample-10-2-2	Sample	50	Sample-86
1	4	10	8	Sample-10-2-3	Sample	25	Sample-86
1	4	10	9	Sample-10-2-4	Sample	12.5	Sample-86
1	4	10	10	Sample-10-2-5	Sample	6.25	Sample-86
1	4	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-8
1	4	11	1	Sample-11-1-1	Sample	100	Sample-87
1	4	11	2	Sample-11-1-2	Sample	50	Sample-87
1	4	11	3	Sample-11-1-3	Sample	25	Sample-87
1	4	11	4	Sample-11-1-4	Sample	12.5	Sample-87
1	4	11	5	Sample-11-1-5	Sample	6.25	Sample-87
1	4	11	6	Sample-11-2-1	Sample	100	Sample-88
1	4	11	7	Sample-11-2-2	Sample	50	Sample-88
1	4	11	8	Sample-11-2-3	Sample	25	Sample-88
1	4	11	9	Sample-11-2-4	Sample	12.5	Sample-88
1	4	11	10	Sample-11-2-5	Sample	6.25	Sample-88
1	4	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-8
1	5	1	1	Sample-1-1-1	Sample	100	Sample-89
1	5	1	2	Sample-1-1-2	Sample	50	Sample-89
1	5	1	3	Sample-1-1-3	Sample	25	Sample-89
1	5	1	4	Sample-1-1-4	Sample	12.5	Sample-89
1	5	1	5	Sample-1-1-5	Sample	6.25	Sample-89
1	5	1	6	Sample-1-2-1	Sample	100	Sample-90
1	5	1	7	Sample-1-2-2	Sample	50	Sample-90
1	5	1	8	Sample-1-2-3	Sample	25	Sample-90
1	5	1	9	Sample-1-2-4	Sample	12.5	Sample-90
1	5	1	10	Sample-1-2-5	Sample	6.25	Sample-90
1	5	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-9
1	5	2	1	Sample-2-1-1	Sample	100	Sample-91
1	5	2	2	Sample-2-1-2	Sample	50	Sample-91
1	5	2	3	Sample-2-1-3	Sample	25	Sample-91
1	5	2	4	Sample-2-1-4	Sample	12.5	Sample-91
1	5	2	5	Sample-2-1-5	Sample	6.25	Sample-91
1	5	2	6	Sample-2-2-1	Sample	100	Sample-92
1	5	2	7	Sample-2-2-2	Sample	50	Sample-92
1	5	2	8	Sample-2-2-3	Sample	25	Sample-92
1	5	2	9	Sample-2-2-4	Sample	12.5	Sample-92
1	5	2	10	Sample-2-2-5	Sample	6.25	Sample-92
1	5	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-9
1	5	3	1	Sample-3-1-1	Sample	100	Sample-93
1	5	3	2	Sample-3-1-2	Sample	50	Sample-93
1	5	3	3	Sample-3-1-3	Sample	25	Sample-93
1	5	3	4	Sample-3-1-4	Sample	12.5	Sample-93
1	5	3	5	Sample-3-1-5	Sample	6.25	Sample-93
1	5	3	6	Sample-3-2-1	Sample	100	Sample-94
1	5	3	7	Sample-3-2-2	Sample	50	Sample-94
1	5	3	8	Sample-3-2-3	Sample	25	Sample-94
1	5	3	9	Sample-3-2-4	Sample	12.5	Sample-94
1	5	3	10	Sample-3-2-5	Sample	6.25	Sample-94
1	5	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-9
1	5	4	1	Sample-4-1-1	Sample	100	Sample-95
1	5	4	2	Sample-4-1-2	Sample	50	Sample-95
1	5	4	3	Sample-4-1-3	Sample	25	Sample-95
1	5	4	4	Sample-4-1-4	Sample	12.5	Sample-95
1	5	4	5	Sample-4-1-5	Sample	6.25	Sample-95
1	5	4	6	Sample-4-2-1	Sample	100	Sample-96
1	5	4	7	Sample-4-2-2	Sample	50	Sample-96
1	5	4	8	Sample-4-2-3	Sample	25	Sample-96
1	5	4	9	Sample-4-2-4	Sample	12.5	Sample-96
1	5	4	10	Sample-4-2-5	Sample	6.25	Sample-96
1	5	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-9
1	5	5	1	Sample-5-1-1	Sample	100	Sample-97
1	5	5	2	Sample-5-1-2	Sample	50	Sample-97
1	5	5	3	Sample-5-1-3	Sample	25	Sample-97
1	5	5	4	Sample-5-1-4	Sample	12.5	Sample-97
1	5	5	5	Sample-5-1-5	Sample	6.25	Sample-97
1	5	5	6	Sample-5-2-1	Sample	100	Sample-98
1	5	5	7	Sample-5-2-2	Sample	50	Sample-98
1	5	5	8	Sample-5-2-3	Sample	25	Sample-98
1	5	5	9	Sample-5-2-4	Sample	12.5	Sample-98
1	5	5	10	Sample-5-2-5	Sample	6.25	Sample-98
1	5	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-9
1	5	6	1	Sample-6-1-1	Sample	100	Sample-99
1	5	6	2	Sample-6-1-2	Sample	50	Sample-99
1	5	6	3	Sample-6-1-3	Sample	25	Sample-99
1	5	6	4	Sample-6-1-4	Sample	12.5	Sample-99
1	5	6	5	Sample-6-1-5	Sample	6.25	Sample-99
1	5	6	6	Sample-6-2-1	Sample	100	Sample-100
1	5	6	7	Sample-6-2-2	Sample	50	Sample-100
1	5	6	8	Sample-6-2-3	Sample	25	Sample-100
1	5	6	9	Sample-6-2-4	Sample	12.5	Sample-100
1	5	6	10	Sample-6-2-5	Sample	6.25	Sample-100
1	5	6	11	NegCtrl	NegCtrl	0	NegCtrl-5
1	5	7	1	Sample-7-1-1	Sample	100	Sample-101
1	5	7	2	Sample-7-1-2	Sample	50	Sample-101
1	5	7	3	Sample-7-1-3	Sample	25	Sample-101
1	5	7	4	Sample-7-1-4	Sample	12.5	Sample-101
1	5	7	5	Sample-7-1-5	Sample	6.25	Sample-101
1	5	7	6	Sample-7-2-1	Sample	100	Sample-102
1	5	7	7	Sample-7-2-2	Sample	50	Sample-102
1	5	7	8	Sample-7-2-3	Sample	25	Sample-102
1	5	7	9	Sample-7-2-4	Sample	12.5	Sample-102
1	5	7	10	Sample-7-2-5	Sample	6.25	Sample-102
1	5	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-10
1	5	8	1	Sample-8-1-1	Sample	100	Sample-103
1	5	8	2	Sample-8-1-2	Sample	50	Sample-103
1	5	8	3	Sample-8-1-3	Sample	25	Sample-103
1	5	8	4	Sample-8-1-4	Sample	12.5	Sample-103
1	5	8	5	Sample-8-1-5	Sample	6.25	Sample-103
1	5	8	6	Sample-8-2-1	Sample	100	Sample-104
1	5	8	7	Sample-8-2-2	Sample	50	Sample-104
1	5	8	8	Sample-8-2-3	Sample	25	Sample-104
1	5	8	9	Sample-8-2-4	Sample	12.5	Sample-104
1	5	8	10	Sample-8-2-5	Sample	6.25	Sample-104
1	5	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-10
1	5	9	1	Sample-9-1-1	Sample	100	Sample-105
1	5	9	2	Sample-9-1-2	Sample	50	Sample-105
1	5	9	3	Sample-9-1-3	Sample	25	Sample-105
1	5	9	4	Sample-9-1-4	Sample	12.5	Sample-105
1	5	9	5	Sample-9-1-5	Sample	6.25	Sample-105
1	5	9	6	Sample-9-2-1	Sample	100	Sample-106
1	5	9	7	Sample-9-2-2	Sample	50	Sample-106
1	5	9	8	Sample-9-2-3	Sample	25	Sample-106
1	5	9	9	Sample-9-2-4	Sample	12.5	Sample-106
1	5	9	10	Sample-9-2-5	Sample	6.25	Sample-106
1	5	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-10
1	5	10	1	Sample-10-1-1	Sample	100	Sample-107
1	5	10	2	Sample-10-1-2	Sample	50	Sample-107
1	5	10	3	Sample-10-1-3	Sample	25	Sample-107
1	5	10	4	Sample-10-1-4	Sample	12.5	Sample-107
1	5	10	5	Sample-10-1-5	Sample	6.25	Sample-107
1	5	10	6	Sample-10-2-1	Sample	100	Sample-108
1	5	10	7	Sample-10-2-2	Sample	50	Sample-108
1	5	10	8	Sample-10-2-3	Sample	25	Sample-108
1	5	10	9	Sample-10-2-4	Sample	12.5	Sample-108
1	5	10	10	Sample-10-2-5	Sample	6.25	Sample-108
1	5	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-10
1	5	11	1	Sample-11-1-1	Sample	100	Sample-109
1	5	11	2	Sample-11-1-2	Sample	50	Sample-109
1	5	11	3	Sample-11-1-3	Sample	25	Sample-109
1	5	11	4	Sample-11-1-4	Sample	12.5	Sample-109
1	5	11	5	Sample-11-1-5	Sample	6.25	Sample-109
1	5	11	6	Sample-11-2-1	Sample	100	Sample-110
1	5	11	7	Sample-11-2-2	Sample	50	Sample-110
1	5	11	8	Sample-11-2-3	Sample	25	Sample-110
1	5	11	9	Sample-11-2-4	Sample	12.5	Sample-110
1	5	11	10	Sample-11-2-5	Sample	6.25	Sample-110
1	5	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-10
1	6	1	1	Sample-1-1-1	Sample	100	Sample-111
1	6	1	2	Sample-1-1-2	Sample	50	Sample-111
1	6	1	3	Sample-1-1-3	Sample	25	Sample-111
1	6	1	4	Sample-1-1-4	Sample	12.5	Sample-111
1	6	1	5	Sample-1-1-5	Sample	6.25	Sample-111
1	6	1	6	Sample-1-2-1	Sample	100	Sample-112
1	6	1	7	Sample-1-2-2	Sample	50	Sample-112
1	6	1	8	Sample-1-2-3	Sample	25	Sample-112
1	6	1	9	Sample-1-2-4	Sample	12.5	Sample-112
1	6	1	10	Sample-1-2-5	Sample	6.25	Sample-112
1	6	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-11
1	6	2	1	Sample-2-1-1	Sample	100	Sample-113
1	6	2	2	Sample-2-1-2	Sample	50	Sample-113
1	6	2	3	Sample-2-1-3	Sample	25	Sample-113
1	6	2	4	Sample-2-1-4	Sample	12.5	Sample-113
1	6	2	5	Sample-2-1-5	Sample	6.25	Sample-113
1	6	2	6	Sample-2-2-1	Sample	100	Sample-114
1	6	2	7	Sample-2-2-2	Sample	50	Sample-114
1	6	2	8	Sample-2-2-3	Sample	25	Sample-114
1	6	2	9	Sample-2-2-4	Sample	12.5	Sample-114
1	6	2	10	Sample-2-2-5	Sample	6.25	Sample-114
1	6	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-11
1	6	3	1	Sample-3-1-1	Sample	100	Sample-115
1	6	3	2	Sample-3-1-2	Sample	50	Sample-115
1	6	3	3	Sample-3-1-3	Sample	25	Sample-115
1	6	3	4	Sample-3-1-4	Sample	12.5	Sample-115
1	6	3	5	Sample-3-1-5	Sample	6.25	Sample-115
1	6	3	6	Sample-3-2-1	Sample	100	Sample-116
1	6	3	7	Sample-3-2-2	Sample	50	Sample-116
1	6	3	8	Sample-3-2-3	Sample	25	Sample-116
1	6	3	9	Sample-3-2-4	Sample	12.5	Sample-116
1	6	3	10	Sample-3-2-5	Sample	6.25	Sample-116
1	6	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-11
1	6	4	1	Sample-4-1-1	Sample	100	Sample-117
1	6	4	2	Sample-4-1-2	Sample	50	Sample-117
1	6	4	3	Sample-4-1-3	Sample	25	Sample-117
1	6	4	4	Sample-4-1-4	Sample	12.5	Sample-117
1	6	4	5	Sample-4-1-5	Sample	6.25	Sample-117
1	6	4	6	Sample-4-2-1	Sample	100	Sample-118
1	6	4	7	Sample-4-2-2	Sample	50	Sample-118
1	6	4	8	Sample-4-2-3	Sample	25	Sample-118
1	6	4	9	Sample-4-2-4	Sample	12.5	Sample-118
1	6	4	10	Sample-4-2-5	Sample	6.25	Sample-118
1	6	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-11
1	6	5	1	Sample-5-1-1	Sample	100	Sample-119
1	6	5	2	Sample-5-1-2	Sample	50	Sample-119
1	6	5	3	Sample-5-1-3	Sample	25	Sample-119
1	6	5	4	Sample-5-1-4	Sample	12.5	Sample-119
1	6	5	5	Sample-5-1-5	Sample	6.25	Sample-119
1	6	5	6	Sample-5-2-1	Sample	100	Sample-120
1	6	5	7	Sample-5-2-2	Sample	50	Sample-120
1	6	5	8	Sample-5-2-3	Sample	25	Sample-120
1	6	5	9	Sample-5-2-4	Sample	12.5	Sample-120
1	6	5	10	Sample-5-2-5	Sample	6.25	Sample-120
1	6	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-11
1	6	6	1	Sample-6-1-1	Sample	100	Sample-121
1	6	6	2	Sample-6-1-2	Sample	50	Sample-121
1	6	6	3	Sample-6-1-3	Sample	25	Sample-121
1	6	6	4	Sample-6-1-4	Sample	12.5	Sample-121
1	6	6	5	Sample-6-1-5	Sample	6.25	Sample-121
1	6	6	6	Sample-6-2-1	Sample	100	Sample-122
1	6	6	7	Sample-6-2-2	Sample	50	Sample-122
1	6	6	8	Sample-6-2-3	Sample	25	Sample-122
1	6	6	9	Sample-6-2-4	Sample	12.5	Sample-122
1	6	6	10	Sample-6-2-5	Sample	6.25	Sample-122
1	6	6	11	NegCtrl	NegCtrl	0	NegCtrl-6
1	6	7	1	Sample-7-1-1	Sample	100	Sample-123
1	6	7	2	Sample-7-1-2	Sample	50	Sample-123
1	6	7	3	Sample-7-1-3	Sample	25	Sample-123
1	6	7	4	Sample-7-1-4	Sample	12.5	Sample-123
1	6	7	5	Sample-7-1-5	Sample	6.25	Sample-123
1	6	7	6	Sample-7-2-1	Sample	100	Sample-124
1	6	7	7	Sample-7-2-2	Sample	50	Sample-124
1	6	7	8	Sample-7-2-3	Sample	25	Sample-124
1	6	7	9	Sample-7-2-4	Sample	12.5	Sample-124
1	6	7	10	Sample-7-2-5	Sample	6.25	Sample-124
1	6	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-12
1	6	8	1	Sample-8-1-1	Sample	100	Sample-125
1	6	8	2	Sample-8-1-2	Sample	50	Sample-125
1	6	8	3	Sample-8-1-3	Sample	25	Sample-125
1	6	8	4	Sample-8-1-4	Sample	12.5	Sample-125
1	6	8	5	Sample-8-1-5	Sample	6.25	Sample-125
1	6	8	6	Sample-8-2-1	Sample	100	Sample-126
1	6	8	7	Sample-8-2-2	Sample	50	Sample-126
1	6	8	8	Sample-8-2-3	Sample	25	Sample-126
1	6	8	9	Sample-8-2-4	Sample	12.5	Sample-126
1	6	8	10	Sample-8-2-5	Sample	6.25	Sample-126
1	6	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-12
1	6	9	1	Sample-9-1-1	Sample	100	Sample-127
1	6	9	2	Sample-9-1-2	Sample	50	Sample-127
1	6	9	3	Sample-9-1-3	Sample	25	Sample-127
1	6	9	4	Sample-9-1-4	Sample	12.5	Sample-127
1	6	9	5	Sample-9-1-5	Sample	6.25	Sample-127
1	6	9	6	Sample-9-2-1	Sample	100	Sample-128
1	6	9	7	Sample-9-2-2	Sample	50	Sample-128
1	6	9	8	Sample-9-2-3	Sample	25	Sample-128
1	6	9	9	Sample-9-2-4	Sample	12.5	Sample-128
1	6	9	10	Sample-9-2-5	Sample	6.25	Sample-128
1	6	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-12
1	6	10	1	Sample-10-1-1	Sample	100	Sample-129
1	6	10	2	Sample-10-1-2	Sample	50	Sample-129
1	6	10	3	Sample-10-1-3	Sample	25	Sample-129
1	6	10	4	Sample-10-1-4	Sample	12.5	Sample-129
1	6	10	5	Sample-10-1-5	Sample	6.25	Sample-129
1	6	10	6	Sample-10-2-1	Sample	100	Sample-130
1	6	10	7	Sample-10-2-2	Sample	50	Sample-130
1	6	10	8	Sample-10-2-3	Sample	25	Sample-130
1	6	10	9	Sample-10-2-4	Sample	12.5	Sample-130
1	6	10	10	Sample-10-2-5	Sample	6.25	Sample-130
1	6	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-12
1	6	11	1	Sample-11-1-1	Sample	100	Sample-131
1	6	11	2	Sample-11-1-2	Sample	50	Sample-131
1	6	11	3	Sample-11-1-3	Sample	25	Sample-131
1	6	11	4	Sample-11-1-4	Sample	12.5	Sample-131
1	6	11	5	Sample-11-1-5	Sample	6.25	Sample-131
1	6	11	6	Sample-11-2-1	Sample	100	Sample-132
1	6	11	7	Sample-11-2-2	Sample	50	Sample-132
1	6	11	8	Sample-11-2-3	Sample	25	Sample-132
1	6	11	9	Sample-11-2-4	Sample	12.5	Sample-132
1	6	11	10	Sample-11-2-5	Sample	6.25	Sample-132
1	6	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-12
1	7	1	1	Sample-1-1-1	Sample	100	Sample-133
1	7	1	2	Sample-1-1-2	Sample	50	Sample-133
1	7	1	3	Sample-1-1-3	Sample	25	Sample-133
1	7	1	4	Sample-1-1-4	Sample	12.5	Sample-133
1	7	1	5	Sample-1-1-5	Sample	6.25	Sample-133
1	7	1	6	Sample-1-2-1	Sample	100	Sample-134
1	7	1	7	Sample-1-2-2	Sample	50	Sample-134
1	7	1	8	Sample-1-2-3	Sample	25	Sample-134
1	7	1	9	Sample-1-2-4	Sample	12.5	Sample-134
1	7	1	10	Sample-1-2-5	Sample	6.25	Sample-134
1	7	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-13
1	7	2	1	Sample-2-1-1	Sample	100	Sample-135
1	7	2	2	Sample-2-1-2	Sample	50	Sample-135
1	7	2	3	Sample-2-1-3	Sample	25	Sample-135
1	7	2	4	Sample-2-1-4	Sample	12.5	Sample-135
1	7	2	5	Sample-2-1-5	Sample	6.25	Sample-135
1	7	2	6	Sample-2-2-1	Sample	100	Sample-136
1	7	2	7	Sample-2-2-2	Sample	50	Sample-136
1	7	2	8	Sample-2-2-3	Sample	25	Sample-136
1	7	2	9	Sample-2-2-4	Sample	12.5	Sample-136
1	7	2	10	Sample-2-2-5	Sample	6.25	Sample-136
1	7	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-13
1	7	3	1	Sample-3-1-1	Sample	100	Sample-137
1	7	3	2	Sample-3-1-2	Sample	50	Sample-137
1	7	3	3	Sample-3-1-3	Sample	25	Sample-137
1	7	3	4	Sample-3-1-4	Sample	12.5	Sample-137
1	7	3	5	Sample-3-1-5	Sample	6.25	Sample-137
1	7	3	6	Sample-3-2-1	Sample	100	Sample-138
1	7	3	7	Sample-3-2-2	Sample	50	Sample-138
1	7	3	8	Sample-3-2-3	Sample	25	Sample-138
1	7	3	9	Sample-3-2-4	Sample	12.5	Sample-138
1	7	3	10	Sample-3-2-5	Sample	6.25	Sample-138
1	7	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-13
1	7	4	1	Sample-4-1-1	Sample	100	Sample-139
1	7	4	2	Sample-4-1-2	Sample	50	Sample-139
1	7	4	3	Sample-4-1-3	Sample	25	Sample-139
1	7	4	4	Sample-4-1-4	Sample	12.5	Sample-139
1	7	4	5	Sample-4-1-5	Sample	6.25	Sample-139
1	7	4	6	Sample-4-2-1	Sample	100	Sample-140
1	7	4	7	Sample-4-2-2	Sample	50	Sample-140
1	7	4	8	Sample-4-2-3	Sample	25	Sample-140
1	7	4	9	Sample-4-2-4	Sample	12.5	Sample-140
1	7	4	10	Sample-4-2-5	Sample	6.25	Sample-140
1	7	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-13
1	7	5	1	Sample-5-1-1	Sample	100	Sample-141
1	7	5	2	Sample-5-1-2	Sample	50	Sample-141
1	7	5	3	Sample-5-1-3	Sample	25	Sample-141
1	7	5	4	Sample-5-1-4	Sample	12.5	Sample-141
1	7	5	5	Sample-5-1-5	Sample	6.25	Sample-141
1	7	5	6	Sample-5-2-1	Sample	100	Sample-142
1	7	5	7	Sample-5-2-2	Sample	50	Sample-142
1	7	5	8	Sample-5-2-3	Sample	25	Sample-142
1	7	5	9	Sample-5-2-4	Sample	12.5	Sample-142
1	7	5	10	Sample-5-2-5	Sample	6.25	Sample-142
1	7	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-13
1	7	6	1	Sample-6-1-1	Sample	100	Sample-143
1	7	6	2	Sample-6-1-2	Sample	50	Sample-143
1	7	6	3	Sample-6-1-3	Sample	25	Sample-143
1	7	6	4	Sample-6-1-4	Sample	12.5	Sample-143
1	7	6	5	Sample-6-1-5	Sample	6.25	Sample-143
1	7	6	6	Sample-6-2-1	Sample	100	Sample-144
1	7	6	7	Sample-6-2-2	Sample	50	Sample-144
1	7	6	8	Sample-6-2-3	Sample	25	Sample-144
1	7	6	9	Sample-6-2-4	Sample	12.5	Sample-144
1	7	6	10	Sample-6-2-5	Sample	6.25	Sample-144
1	7	6	11	NegCtrl	NegCtrl	0	NegCtrl-7
1	7	7	1	Sample-7-1-1	Sample	100	Sample-145
1	7	7	2	Sample-7-1-2	Sample	50	Sample-145
1	7	7	3	Sample-7-1-3	Sample	25	Sample-145
1	7	7	4	Sample-7-1-4	Sample	12.5	Sample-145
1	7	7	5	Sample-7-1-5	Sample	6.25	Sample-145
1	7	7	6	Sample-7-2-1	Sample	100	Sample-146
1	7	7	7	Sample-7-2-2	Sample	50	Sample-146
1	7	7	8	Sample-7-2-3	Sample	25	Sample-146
1	7	7	9	Sample-7-2-4	Sample	12.5	Sample-146
1	7	7	10	Sample-7-2-5	Sample	6.25	Sample-146
1	7	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-14
1	7	8	1	Sample-8-1-1	Sample	100	Sample-147
1	7	8	2	Sample-8-1-2	Sample	50	Sample-147
1	7	8	3	Sample-8-1-3	Sample	25	Sample-147
1	7	8	4	Sample-8-1-4	Sample	12.5	Sample-147
1	7	8	5	Sample-8-1-5	Sample	6.25	Sample-147
1	7	8	6	Sample-8-2-1	Sample	100	Sample-148
1	7	8	7	Sample-8-2-2	Sample	50	Sample-148
1	7	8	8	Sample-8-2-3	Sample	25	Sample-148
1	7	8	9	Sample-8-2-4	Sample	12.5	Sample-148
1	7	8	10	Sample-8-2-5	Sample	6.25	Sample-148
1	7	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-14
1	7	9	1	Sample-9-1-1	Sample	100	Sample-149
1	7	9	2	Sample-9-1-2	Sample	50	Sample-149
1	7	9	3	Sample-9-1-3	Sample	25	Sample-149
1	7	9	4	Sample-9-1-4	Sample	12.5	Sample-149
1	7	9	5	Sample-9-1-5	Sample	6.25	Sample-149
1	7	9	6	Sample-9-2-1	Sample	100	Sample-150
1	7	9	7	Sample-9-2-2	Sample	50	Sample-150
1	7	9	8	Sample-9-2-3	Sample	25	Sample-150
1	7	9	9	Sample-9-2-4	Sample	12.5	Sample-150
1	7	9	10	Sample-9-2-5	Sample	6.25	Sample-150
1	7	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-14
1	7	10	1	Sample-10-1-1	Sample	100	Sample-151
1	7	10	2	Sample-10-1-2	Sample	50	Sample-151
1	7	10	3	Sample-10-1-3	Sample	25	Sample-151
1	7	10	4	Sample-10-1-4	Sample	12.5	Sample-151
1	7	10	5	Sample-10-1-5	Sample	6.25	Sample-151
1	7	10	6	Sample-10-2-1	Sample	100	Sample-152
1	7	10	7	Sample-10-2-2	Sample	50	Sample-152
1	7	10	8	Sample-10-2-3	Sample	25	Sample-152
1	7	10	9	Sample-10-2-4	Sample	12.5	Sample-152
1	7	10	10	Sample-10-2-5	Sample	6.25	Sample-152
1	7	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-14
1	7	11	1	Sample-11-1-1	Sample	100	Sample-153
1	7	11	2	Sample-11-1-2	Sample	50	Sample-153
1	7	11	3	Sample-11-1-3	Sample	25	Sample-153
1	7	11	4	Sample-11-1-4	Sample	12.5	Sample-153
1	7	11	5	Sample-11-1-5	Sample	6.25	Sample-153
1	7	11	6	Sample-11-2-1	Sample	100	Sample-154
1	7	11	7	Sample-11-2-2	Sample	50	Sample-154
1	7	11	8	Sample-11-2-3	Sample	25	Sample-154
1	7	11	9	Sample-11-2-4	Sample	12.5	Sample-154
1	7	11	10	Sample-11-2-5	Sample	6.25	Sample-154
1	7	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-14
1	8	1	1	Sample-1-1-1	Sample	100	Sample-155
1	8	1	2	Sample-1-1-2	Sample	50	Sample-155
1	8	1	3	Sample-1-1-3	Sample	25	Sample-155
1	8	1	4	Sample-1-1-4	Sample	12.5	Sample-155
1	8	1	5	Sample-1-1-5	Sample	6.25	Sample-155
1	8	1	6	Sample-1-2-1	Sample	100	Sample-156
1	8	1	7	Sample-1-2-2	Sample	50	Sample-156
1	8	1	8	Sample-1-2-3	Sample	25	Sample-156
1	8	1	9	Sample-1-2-4	Sample	12.5	Sample-156
1	8	1	10	Sample-1-2-5	Sample	6.25	Sample-156
1	8	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-15
1	8	2	1	Sample-2-1-1	Sample	100	Sample-157
1	8	2	2	Sample-2-1-2	Sample	50	Sample-157
1	8	2	3	Sample-2-1-3	Sample	25	Sample-157
1	8	2	4	Sample-2-1-4	Sample	12.5	Sample-157
1	8	2	5	Sample-2-1-5	Sample	6.25	Sample-157
1	8	2	6	Sample-2-2-1	Sample	100	Sample-158
1	8	2	7	Sample-2-2-2	Sample	50	Sample-158
1	8	2	8	Sample-2-2-3	Sample	25	Sample-158
1	8	2	9	Sample-2-2-4	Sample	12.5	Sample-158
1	8	2	10	Sample-2-2-5	Sample	6.25	Sample-158
1	8	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-15
1	8	3	1	Sample-3-1-1	Sample	100	Sample-159
1	8	3	2	Sample-3-1-2	Sample	50	Sample-159
1	8	3	3	Sample-3-1-3	Sample	25	Sample-159
1	8	3	4	Sample-3-1-4	Sample	12.5	Sample-159
1	8	3	5	Sample-3-1-5	Sample	6.25	Sample-159
1	8	3	6	Sample-3-2-1	Sample	100	Sample-160
1	8	3	7	Sample-3-2-2	Sample	50	Sample-160
1	8	3	8	Sample-3-2-3	Sample	25	Sample-160
1	8	3	9	Sample-3-2-4	Sample	12.5	Sample-160
1	8	3	10	Sample-3-2-5	Sample	6.25	Sample-160
1	8	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-15
1	8	4	1	Sample-4-1-1	Sample	100	Sample-161
1	8	4	2	Sample-4-1-2	Sample	50	Sample-161
1	8	4	3	Sample-4-1-3	Sample	25	Sample-161
1	8	4	4	Sample-4-1-4	Sample	12.5	Sample-161
1	8	4	5	Sample-4-1-5	Sample	6.25	Sample-161
1	8	4	6	Sample-4-2-1	Sample	100	Sample-162
